1000
999
3,52,49
14,53,40
48,53,6
51,53,2
29,54,26
38,54,17
51,54,4
8,54,46
14,55,42
15,55,41
42,55,14
45,55,11
25,55,30
10,56,47
44,56,13
46,56,11
51,56,6
54,56,3
45,56,11
38,57,20
47,57,11
52,57,6
55,57,3
51,57,6
37,58,22
53,58,6
54,58,5
56,58,3
29,58,29
15,59,45
27,59,33
54,59,5
47,60,14
50,60,11
52,60,9
54,60,7
56,60,5
57,60,4
58,60,3
37,60,23
51,61,11
58,61,4
59,61,2
30,62,33
41,62,22
42,62,21
46,62,17
51,62,12
54,62,9
17,62,45
46,63,18
53,63,11
58,63,6
61,63,3
47,63,16
37,64,28
39,64,26
53,64,11
47,65,19
63,65,3
34,65,31
48,66,19
55,66,12
64,66,3
13,66,53
37,67,31
50,67,18
58,67,10
48,67,19
25,68,44
64,68,5
46,68,22
0,69,70
43,69,27
50,69,20
54,69,16
57,69,13
60,69,10
64,69,6
66,69,3
9,70,62
39,70,32
60,70,11
62,70,9
63,70,8
18,70,52
18,71,54
20,71,52
40,71,32
49,71,23
62,71,10
68,71,4
69,71,3
37,71,34
68,72,5
18,72,54
14,73,60
31,73,43
68,73,6
23,73,50
71,74,4
72,74,3
9,74,65
49,75,27
45,75,30
50,76,27
59,76,18
72,76,5
74,76,3
25,76,51
22,77,56
42,77,36
57,77,21
74,77,4
75,77,3
35,77,42
13,78,66
24,78,55
70,78,9
73,78,6
75,78,4
76,78,3
67,78,11
6,79,74
72,79,8
77,79,3
46,79,33
23,80,58
46,80,35
76,80,5
77,80,4
78,80,3
74,80,6
43,81,39
58,81,24
78,81,4
79,81,3
60,81,21
13,82,70
25,82,58
36,82,47
79,82,4
15,82,67
1,83,83
61,83,23
76,83,8
80,83,4
81,83,3
49,83,34
37,84,48
51,84,34
65,84,20
2,84,82
22,85,64
46,85,40
55,85,31
74,85,12
77,85,9
80,85,6
15,85,70
49,86,38
57,86,30
61,86,26
82,86,5
84,86,3
34,86,52
61,87,27
75,87,13
4,87,83
18,88,71
55,88,34
70,88,19
75,88,14
83,88,6
85,88,4
86,88,3
52,88,36
66,89,24
80,89,10
77,89,12
35,90,56
60,90,31
82,90,9
85,90,6
14,90,76
4,91,88
11,91,81
33,91,59
47,91,45
67,91,25
89,91,3
60,91,31
13,92,80
33,92,60
67,92,26
73,92,20
76,92,17
81,92,12
88,92,5
90,92,3
55,92,37
5,93,89
24,93,70
65,93,29
70,93,24
88,93,6
91,93,3
35,93,58
18,94,77
75,94,20
89,94,6
91,94,4
50,94,44
9,95,87
16,95,80
44,95,52
62,95,34
88,95,8
60,95,35
48,96,49
69,96,28
87,96,10
90,96,7
37,96,59
48,97,50
60,97,38
61,97,37
73,97,25
92,97,6
94,97,4
95,97,3
10,97,87
83,98,16
86,98,13
95,98,4
43,98,55
67,99,33
54,99,45
39,100,62
45,100,56
97,100,4
98,100,3
53,100,47
64,101,38
79,101,23
88,101,14
99,101,3
0,101,101
64,102,39
85,102,18
90,102,13
91,102,12
93,102,10
95,102,8
99,102,4
18,102,84
18,103,86
69,103,35
89,103,15
99,103,5
101,103,3
91,103,12
42,104,63
79,104,26
90,104,15
91,104,14
98,104,7
101,104,4
37,104,67
53,105,53
101,105,5
3,105,102
3,106,104
54,106,53
75,106,32
102,106,5
39,106,67
6,107,102
18,107,90
19,107,89
47,107,61
104,107,4
105,107,3
55,107,52
62,108,47
77,108,32
94,108,15
100,108,9
102,108,7
103,108,6
105,108,4
30,108,78
50,109,60
80,109,30
27,109,82
6,110,105
78,110,33
87,110,24
107,110,4
108,110,3
48,110,62
75,111,37
86,111,26
88,111,24
103,111,9
105,111,7
67,111,44
37,112,76
85,112,28
103,112,10
84,112,28
39,113,75
102,113,12
104,113,10
108,113,6
17,113,96
45,114,70
101,114,14
102,114,13
76,114,38
6,115,110
56,115,60
80,115,36
85,115,31
95,115,21
101,115,15
107,115,9
111,115,5
16,115,99
10,116,107
78,116,39
102,116,15
108,116,9
77,116,39
24,117,94
27,117,91
107,117,11
77,117,40
91,118,28
96,118,23
99,118,20
101,118,18
112,118,7
109,118,9
72,119,48
89,119,31
93,119,27
95,119,25
112,119,8
116,119,4
77,119,42
8,120,113
42,120,79
108,120,13
116,120,5
23,120,97
66,121,56
96,121,26
118,121,4
119,121,3
93,121,28
53,122,70
100,122,23
115,122,8
118,122,5
120,122,3
41,122,81
39,123,85
53,123,71
117,123,7
120,123,4
121,123,3
71,123,52
119,124,6
122,124,3
43,124,81
69,125,57
92,125,34
108,125,18
116,125,10
33,125,92
115,126,12
120,126,7
121,126,6
123,126,4
49,126,77
4,127,124
116,127,12
2,127,125
101,128,28
126,128,3
67,128,61
14,129,116
66,129,64
105,129,25
117,129,13
123,129,7
126,129,4
127,129,3
33,129,96
71,130,60
105,130,26
119,130,12
124,130,7
125,130,6
35,130,95
18,131,114
104,131,28
124,131,8
127,131,5
129,131,3
49,131,82
60,132,73
81,132,52
98,132,35
109,132,24
121,132,12
129,132,4
130,132,3
126,132,6
54,133,80
121,133,13
123,133,11
131,133,3
103,133,30
49,134,86
118,134,17
126,134,9
128,134,7
103,134,31
62,135,74
69,135,67
70,135,65
46,136,91
64,136,73
66,136,71
99,136,38
112,136,25
122,136,15
124,136,13
134,136,3
116,136,20
30,137,108
38,137,100
76,137,62
134,137,4
118,137,19
49,138,90
57,138,82
133,138,6
102,138,36
59,139,81
133,139,7
136,139,4
7,139,132
2,140,139
51,140,90
102,140,39
128,140,13
137,140,4
138,140,3
10,140,130
25,141,117
34,141,108
130,141,12
133,141,9
137,141,5
138,141,4
139,141,3
54,141,87
5,142,138
116,142,27
139,142,4
140,142,3
136,142,6
133,143,11
61,143,82
26,144,119
111,144,34
130,144,15
138,144,7
141,144,4
56,144,88
75,145,71
95,145,51
115,145,31
131,145,15
137,145,9
141,145,5
101,145,44
24,146,123
98,146,49
132,146,15
134,146,13
139,146,8
142,146,5
143,146,4
144,146,3
46,146,100
101,147,47
102,147,46
130,147,18
140,147,8
143,147,5
84,147,63
32,148,117
139,148,10
140,148,9
45,148,103
118,149,32
145,149,5
147,149,3
119,149,30
0,150,151
13,150,138
36,150,115
142,150,9
144,150,7
113,150,37
21,151,131
114,151,38
134,151,18
136,151,16
140,151,12
149,151,3
106,151,45
134,152,19
141,152,12
147,152,6
150,152,3
120,152,32
5,153,149
135,153,19
138,153,16
139,153,15
140,153,14
148,153,6
112,153,41
73,154,82
86,154,69
128,154,27
148,154,7
152,154,3
108,154,46
9,155,147
31,155,125
145,155,11
151,155,5
102,155,53
49,156,108
130,156,27
151,156,6
154,156,3
40,156,116
47,157,111
50,157,108
126,157,32
151,157,7
153,157,5
155,157,3
112,157,45
141,158,18
142,158,17
153,158,6
154,158,5
155,158,4
35,158,123
48,159,112
100,159,60
132,159,28
154,159,6
157,159,3
20,159,139
46,160,115
124,160,37
144,160,17
147,160,14
149,160,12
146,160,14
5,161,157
86,161,76
155,161,7
69,161,92
96,162,67
119,162,44
151,162,12
157,162,6
159,162,4
160,162,3
19,162,143
76,163,88
92,163,72
138,163,26
149,163,15
160,163,4
105,163,58
12,164,153
55,164,110
123,164,42
155,164,10
162,164,3
146,164,18
78,165,88
141,165,25
142,165,24
152,165,14
160,165,6
4,165,161
10,166,157
96,166,71
158,166,9
162,166,5
164,166,3
74,166,92
128,167,40
153,167,15
160,167,8
162,167,6
28,167,139
143,168,26
160,168,9
37,168,131
30,169,140
119,169,51
126,169,44
137,169,33
158,169,12
161,169,9
166,169,4
167,169,3
84,169,85
58,170,113
113,170,58
136,170,35
145,170,26
135,170,35
141,171,31
153,171,19
169,171,3
27,171,144
97,172,76
149,172,24
166,172,7
167,172,6
169,172,4
170,172,3
41,172,131
0,173,174
45,173,129
125,173,49
134,173,40
140,173,34
142,173,32
167,173,7
170,173,4
171,173,3
59,173,114
121,174,54
159,174,16
161,174,14
172,174,3
48,174,126
155,175,21
168,175,8
173,175,3
124,175,51
165,176,12
90,176,86
175,177,3
35,177,142
90,178,89
134,178,45
150,178,29
162,178,17
172,178,7
174,178,5
175,178,4
123,178,55
81,179,99
113,179,67
147,179,33
166,179,14
169,179,11
176,179,4
177,179,3
39,179,140
31,180,150
58,180,123
128,180,53
177,180,4
178,180,3
70,180,110
160,181,22
169,181,13
170,181,12
179,181,3
40,181,141
13,182,170
86,182,97
88,182,95
126,182,57
179,182,4
137,182,45
130,183,54
158,183,26
179,183,5
181,183,3
57,183,126
152,184,33
182,184,3
69,184,115
51,185,135
163,185,23
164,185,22
174,185,12
182,185,4
6,185,179
184,186,3
183,186,3
97,187,91
100,187,88
174,187,14
181,187,7
60,187,127
71,188,118
99,188,90
106,188,83
173,188,16
175,188,14
178,188,11
179,188,10
181,188,8
185,188,4
35,188,153
117,189,73
159,189,31
169,189,21
175,189,15
185,189,5
186,189,4
187,189,3
130,189,59
149,190,42
157,190,34
180,190,11
186,190,5
109,190,81
104,191,88
176,191,16
187,191,5
188,191,4
127,191,64
189,192,4
178,192,14
72,193,122
88,193,106
159,193,35
182,193,12
184,193,10
161,193,32
154,194,41
161,194,34
165,194,30
192,194,3
177,194,17
48,195,148
131,195,65
159,195,37
169,195,27
177,195,19
189,195,7
144,195,51
110,196,87
140,196,57
187,196,10
192,196,5
193,196,4
164,196,32
11,197,187
98,197,100
152,197,46
153,197,45
178,197,20
181,197,17
184,197,14
194,197,4
195,197,3
91,197,106
48,198,151
153,198,46
180,198,19
181,198,18
187,198,12
194,198,5
195,198,4
1,198,197
98,199,102
188,199,12
197,199,3
96,199,103
134,200,67
143,200,58
179,200,22
138,200,62
38,201,164
178,201,24
192,201,10
198,201,4
199,201,3
112,201,89
10,202,193
184,202,19
188,202,15
200,202,3
75,202,127
35,203,169
129,203,75
162,203,42
185,203,19
189,203,15
198,203,6
201,203,3
51,203,152
33,204,172
140,204,65
146,204,59
177,204,28
192,204,13
194,204,11
197,204,8
168,204,36
198,205,8
200,205,6
42,205,163
60,206,147
164,206,43
202,206,5
203,206,4
103,206,103
120,207,88
143,207,65
188,207,20
195,207,13
203,207,5
205,207,3
94,207,113
124,208,85
141,208,68
186,208,23
206,208,3
46,208,162
207,209,3
47,209,162
202,210,9
207,210,4
208,210,3
147,210,63
130,211,82
165,211,47
205,211,7
209,211,3
61,211,150
85,212,128
130,212,83
157,212,56
204,212,9
209,212,4
82,212,130
128,213,86
134,213,80
169,213,45
205,213,9
207,213,7
209,213,5
175,213,38
190,214,25
193,214,22
198,214,17
208,214,7
52,214,162
167,215,49
207,215,9
208,215,8
184,215,31
119,216,98
112,216,104
92,217,126
215,217,3
120,217,97
112,218,107
153,218,66
206,218,13
216,218,3
210,218,8
68,219,152
214,219,6
216,219,4
217,219,3
209,219,10
45,220,176
76,220,145
156,220,65
180,220,41
206,220,15
211,220,10
212,220,9
215,220,6
217,220,4
179,220,41
130,221,92
210,221,12
215,221,7
219,221,3
142,221,79
78,222,145
96,222,127
153,222,70
166,222,57
217,222,6
95,222,127
117,223,107
169,223,55
184,223,40
186,223,38
216,223,8
189,223,34
182,224,43
217,224,8
222,224,3
158,224,66
122,225,104
162,225,64
216,225,10
219,225,7
223,225,3
207,225,18
132,226,95
196,226,31
218,226,9
7,226,219
59,227,169
96,227,132
179,227,49
224,227,4
225,227,3
157,227,70
220,228,9
224,228,5
226,228,3
200,228,28
30,229,200
62,229,168
200,229,30
226,229,4
227,229,3
83,229,146
108,230,123
139,230,92
181,230,50
213,230,18
227,230,4
95,230,135
4,231,228
49,231,183
133,231,99
216,231,16
228,231,4
229,231,3
210,231,21
47,232,186
180,232,53
201,232,32
204,232,29
225,232,8
228,232,5
229,232,4
230,232,3
48,232,184
219,233,15
225,233,9
229,233,5
231,233,3
46,233,187
163,234,72
226,234,9
230,234,5
232,234,3
70,234,164
197,235,39
210,235,26
232,235,4
40,235,195
89,236,148
131,236,106
187,236,50
190,236,47
205,236,32
211,236,26
186,236,50
31,237,207
227,237,11
233,237,5
234,237,4
235,237,3
156,237,81
21,238,218
26,238,213
72,238,167
144,238,95
154,238,85
202,238,37
205,238,34
20,238,218
172,239,68
182,239,58
216,239,24
225,239,15
227,239,13
228,239,12
143,239,96
54,240,187
150,240,91
157,240,84
188,240,53
200,240,41
213,240,28
233,240,8
238,240,3
215,240,25
112,241,130
170,241,72
189,241,53
196,241,46
229,241,13
231,241,11
233,241,9
236,241,6
237,241,5
224,241,17
155,242,88
159,242,84
224,242,19
240,242,3
182,242,60
66,243,178
92,243,152
173,243,71
236,243,8
240,243,4
210,243,33
96,244,149
126,244,119
161,244,84
206,244,39
229,244,16
239,244,6
242,244,3
100,244,144
51,245,195
174,245,72
181,245,65
2,245,243
152,246,95
217,246,30
237,246,10
243,246,4
244,246,3
10,246,236
84,247,164
106,247,142
197,247,51
237,247,11
240,247,8
245,247,3
194,247,53
147,248,102
211,248,38
228,248,21
236,248,13
238,248,11
243,248,6
246,248,3
182,248,66
159,249,91
198,249,52
218,249,32
226,249,24
243,249,7
247,249,3
212,249,37
178,250,73
240,250,11
246,250,5
140,250,110
165,251,87
230,251,22
247,251,5
248,251,4
41,251,210
128,252,125
189,252,64
240,252,13
241,252,12
250,252,3
52,252,200
46,253,208
151,253,103
230,253,24
244,253,10
251,253,3
26,253,227
50,254,205
127,254,128
244,254,11
251,254,4
252,254,3
12,254,242
120,255,136
238,255,18
246,255,10
249,255,7
250,255,6
19,255,236
110,256,147
124,256,133
225,256,32
229,256,28
250,256,7
253,256,4
135,256,121
237,257,21
247,257,11
252,257,6
254,257,4
255,257,3
249,257,8
88,258,171
217,258,42
223,258,36
232,258,27
254,258,5
255,258,4
202,258,56
197,259,63
205,259,55
217,259,43
244,259,16
252,259,8
255,259,5
256,259,4
257,259,3
135,259,124
71,260,190
239,260,22
253,260,8
258,260,3
31,260,229
126,261,136
209,261,53
234,261,28
259,261,3
201,261,60
174,262,89
178,262,85
139,262,123
9,263,255
235,263,29
237,263,27
245,263,19
247,263,17
78,263,185
105,264,160
190,264,75
257,264,8
258,264,7
260,264,5
36,264,228
163,265,103
191,265,75
260,265,6
79,265,186
139,266,128
154,266,113
185,266,82
251,266,16
254,266,13
261,266,6
264,266,3
186,266,80
259,267,9
264,267,4
265,267,3
210,267,57
235,268,34
244,268,25
132,268,136
189,269,81
241,269,29
260,269,10
261,269,9
265,269,5
266,269,4
267,269,3
5,269,264
149,270,122
174,270,97
251,270,20
255,270,16
264,270,7
267,270,4
199,270,71
50,271,222
123,271,149
259,271,13
262,271,10
242,271,29
239,272,34
258,272,15
267,272,6
268,272,5
270,272,3
91,272,181
208,273,66
270,273,4
151,273,122
203,274,72
218,274,57
232,274,43
272,274,3
73,274,201
84,275,192
111,275,165
236,275,40
265,275,11
74,275,201
61,276,216
248,276,29
249,276,28
266,276,11
268,276,9
149,276,127
50,277,228
106,277,172
207,277,71
216,277,62
253,277,25
262,277,16
265,277,13
266,277,12
269,277,9
274,277,4
16,277,261
157,278,122
185,278,94
186,278,93
256,278,23
261,278,18
270,278,9
272,278,7
275,278,4
276,278,3
238,278,40
41,279,239
114,279,166
156,279,124
255,279,25
277,279,3
122,279,157
265,280,16
277,280,4
91,280,189
203,281,79
213,281,69
269,281,13
74,281,207
3,282,280
167,282,116
270,282,13
280,282,3
242,282,40
28,283,256
148,283,136
202,283,82
206,283,78
222,283,62
228,283,56
265,283,19
276,283,8
279,283,5
204,283,79
260,284,25
275,284,10
281,284,4
215,284,69
196,285,90
207,285,79
242,285,44
278,285,8
34,285,251
84,286,203
273,286,14
276,286,11
278,286,9
284,286,3
133,286,153
234,287,54
262,287,26
277,287,11
280,287,8
285,287,3
170,287,117
92,288,197
233,288,56
243,288,46
277,288,12
284,288,5
285,288,4
234,288,54
78,289,212
147,289,143
257,289,33
283,289,7
285,289,5
286,289,4
110,289,179
17,290,274
146,290,145
287,290,4
288,290,3
278,290,12
207,291,85
269,291,23
288,291,4
175,291,116
101,292,192
106,292,187
164,292,129
175,292,118
189,292,104
241,292,52
278,292,15
281,292,12
140,292,152
135,293,159
285,293,9
287,293,7
291,293,3
158,293,135
10,294,285
65,294,230
188,294,107
248,294,47
258,294,37
279,294,16
287,294,8
291,294,4
270,294,24
72,295,224
93,295,203
241,295,55
267,295,29
282,295,14
290,295,6
292,295,4
293,295,3
57,295,238
272,296,25
277,296,20
284,296,13
293,296,4
294,296,3
0,296,296
68,297,230
178,297,120
200,297,98
226,297,72
240,297,58
269,297,29
281,297,17
282,297,16
287,297,11
288,297,10
295,297,3
122,297,175
287,298,12
288,298,11
291,298,8
296,298,3
91,298,207
83,299,217
235,299,65
242,299,58
291,299,9
296,299,4
297,299,3
221,299,78
130,300,171
153,300,148
252,300,49
263,300,38
270,300,31
297,300,4
225,300,75
272,301,30
290,301,12
292,301,10
293,301,9
193,301,108
145,302,158
232,302,71
270,302,33
296,302,7
297,302,6
298,302,5
203,302,99
129,303,175
210,303,94
237,303,67
256,303,48
280,303,24
99,303,204
147,304,158
286,304,19
288,304,17
302,304,3
140,304,164
69,305,237
278,305,28
296,305,10
300,305,6
302,305,4
303,305,3
238,305,67
222,306,85
283,306,24
291,306,16
295,306,12
298,306,9
301,306,6
302,306,5
304,306,3
297,306,9
158,307,150
186,307,122
302,307,6
86,307,221
118,308,191
295,308,14
305,308,4
95,308,213
69,309,241
146,309,164
289,309,21
292,309,18
304,309,6
305,309,5
306,309,4
118,309,191
29,310,282
258,310,53
269,310,42
284,310,27
290,310,21
305,310,6
308,310,3
179,310,131
189,311,123
228,311,84
303,311,9
308,311,4
309,311,3
125,311,186
43,312,270
206,312,107
210,312,103
255,312,58
276,312,37
278,312,35
300,312,13
309,312,4
310,312,3
155,312,157
271,313,43
294,313,20
295,313,19
303,313,11
64,313,249
55,314,260
152,314,163
215,314,100
281,314,34
296,314,19
309,314,6
310,314,5
264,314,50
12,315,304
113,315,203
287,315,29
297,315,19
299,315,17
34,315,281
247,316,70
309,316,8
310,316,7
313,316,4
314,316,3
292,316,24
215,317,103
249,317,69
311,317,7
315,317,3
84,317,233
231,318,88
262,318,57
315,318,4
60,318,258
256,319,64
317,319,3
222,319,97
149,320,172
270,320,51
289,320,32
291,320,30
297,320,24
305,320,16
312,320,9
318,320,3
178,320,142
264,321,58
269,321,53
296,321,26
311,321,11
319,321,3
154,321,167
135,322,188
235,322,88
301,322,22
315,322,8
320,322,3
263,322,59
18,323,306
65,323,259
280,323,44
292,323,32
297,323,27
312,323,12
316,323,8
296,323,27
29,324,296
202,324,123
265,324,60
295,324,30
315,324,10
312,324,12
288,325,38
291,325,35
317,325,9
323,325,3
186,325,139
58,326,269
89,326,238
145,326,182
256,326,71
269,326,58
320,326,7
321,326,6
322,326,5
323,326,4
324,326,3
56,326,270
109,327,219
252,327,76
267,327,61
319,327,9
324,327,4
325,327,3
36,327,291
51,328,278
231,328,98
317,328,12
322,328,7
324,328,5
325,328,4
288,328,40
283,329,47
314,329,16
316,329,14
320,329,10
323,329,7
324,329,6
325,329,5
327,329,3
38,329,291
174,330,157
261,330,70
309,330,22
317,330,14
326,330,5
328,330,3
282,330,48
201,331,131
203,331,129
295,331,37
327,331,5
329,331,3
94,331,237
115,332,218
148,332,185
299,332,34
325,332,8
328,332,5
329,332,4
330,332,3
117,332,215
145,333,189
250,333,84
309,333,25
323,333,11
325,333,9
326,333,8
327,333,7
268,333,65
25,334,310
146,334,189
322,334,13
330,334,5
332,334,3
283,334,51
209,335,127
328,335,8
329,335,7
13,335,322
127,336,210
221,336,116
325,336,12
330,336,7
332,336,5
334,336,3
15,336,321
114,337,224
313,337,25
317,337,21
334,337,4
335,337,3
312,337,25
59,338,280
162,338,177
227,338,112
294,338,45
303,338,36
309,338,30
311,338,28
334,338,4
94,339,246
159,339,181
279,339,61
336,339,4
293,339,46
139,340,202
238,340,103
338,340,3
314,340,26
103,341,239
199,341,143
228,341,114
302,341,40
309,341,33
323,341,19
327,341,15
339,341,3
275,341,66
303,342,40
331,342,12
338,342,5
340,342,3
288,342,54
104,343,240
193,343,151
300,343,44
335,343,9
339,343,5
340,343,4
341,343,3
84,343,259
66,344,279
140,344,205
143,344,202
296,344,49
314,344,31
338,344,7
342,344,3
162,344,182
219,345,127
313,345,33
322,345,24
331,345,15
338,345,8
324,345,21
188,346,159
251,346,96
335,346,12
343,346,4
125,346,221
299,347,49
306,347,42
324,347,24
330,347,18
341,347,7
342,347,6
343,347,5
344,347,4
205,347,142
231,348,118
261,348,88
275,348,74
307,348,42
326,348,23
341,348,8
65,348,283
46,349,304
238,349,112
239,349,111
318,349,32
319,349,31
332,349,18
333,349,17
343,349,7
346,349,4
53,349,296
343,350,8
347,350,4
348,350,3
112,350,238
62,351,290
133,351,219
142,351,210
213,351,139
288,351,64
343,351,9
349,351,3
110,351,241
330,352,23
345,352,8
350,352,3
118,352,234
263,353,91
301,353,53
326,353,28
337,353,17
350,353,4
351,353,3
158,353,195
105,354,250
309,354,46
326,354,29
341,354,14
352,354,3
36,354,318
307,355,49
341,355,15
352,355,4
55,355,300
71,356,286
158,356,199
211,356,146
230,356,127
297,356,60
304,356,53
321,356,36
345,356,12
353,356,4
354,356,3
78,356,278
290,357,68
291,357,67
312,357,46
344,357,14
346,357,12
348,357,10
352,357,6
95,357,262
353,358,6
356,358,3
298,358,60
216,359,144
282,359,78
336,359,24
356,359,4
357,359,3
261,359,98
48,360,313
241,360,120
300,360,61
326,360,35
352,360,9
354,360,7
355,360,6
356,360,5
358,360,3
242,360,118
349,361,13
356,361,6
358,361,4
359,361,3
180,361,181
191,362,172
247,362,116
349,362,14
356,362,7
357,362,6
358,362,5
359,362,4
360,362,3
71,362,291
286,363,78
290,363,74
293,363,71
308,363,56
339,363,25
350,363,14
359,363,5
360,363,4
120,363,243
327,364,38
329,364,36
351,364,14
361,364,4
57,364,307
8,365,358
213,365,153
280,365,86
299,365,67
360,365,6
361,365,5
362,365,4
83,365,282
17,366,350
273,366,94
328,366,39
362,366,5
85,366,281
19,367,349
45,367,323
219,367,149
259,367,109
354,367,14
362,367,6
365,367,3
306,367,61
25,368,344
98,368,271
352,368,17
360,368,9
362,368,7
366,368,3
280,368,88
216,369,154
314,369,56
358,369,12
365,369,5
349,369,20
87,370,284
173,370,198
303,370,68
323,370,48
338,370,33
8,370,362
228,371,144
306,371,66
325,371,47
360,371,12
366,371,6
369,371,3
210,371,161
313,372,60
337,372,36
358,372,15
369,372,4
361,372,11
176,373,198
258,373,116
302,373,72
316,373,58
356,373,18
358,373,16
361,373,13
362,373,12
368,373,6
370,373,4
371,373,3
315,373,58
143,374,232
234,374,141
353,374,22
32,374,342
230,375,146
367,375,9
368,375,8
122,375,253
372,376,5
84,376,292
102,377,276
331,377,47
362,377,16
374,377,4
375,377,3
227,377,150
138,378,241
261,378,118
317,378,62
322,378,57
363,378,16
367,378,12
368,378,11
372,378,7
375,378,4
252,378,126
80,379,300
237,379,143
330,379,50
366,379,14
369,379,11
259,379,120
311,380,70
374,380,7
378,380,3
368,380,12
78,381,304
171,381,211
231,381,151
325,381,57
359,381,23
182,381,199
368,382,15
375,382,8
58,382,324
362,383,22
374,383,10
380,383,4
231,383,152
128,384,257
345,384,40
355,384,30
380,384,5
381,384,4
382,384,3
202,384,182
227,385,159
380,385,6
381,385,5
213,385,172
379,386,8
380,386,7
384,386,3
265,386,121
292,387,96
300,387,88
342,387,46
381,387,7
385,387,3
45,387,342
251,388,138
316,388,73
330,388,59
333,388,56
378,388,11
383,388,6
311,388,77
376,389,14
381,389,9
387,389,3
224,389,165
90,390,301
288,390,103
324,390,67
211,390,179
97,391,295
376,391,16
388,391,4
213,391,178
2,392,391
222,392,171
291,392,102
342,392,51
363,392,30
390,392,3
241,392,151
58,393,336
311,393,83
374,393,20
391,393,3
227,393,166
198,394,197
340,394,55
370,394,25
166,394,228
131,395,265
196,395,200
210,395,186
385,395,11
386,395,10
388,395,8
391,395,5
393,395,3
316,395,79
254,396,143
292,396,105
352,396,45
394,396,3
385,396,11
68,397,330
169,397,229
392,397,6
395,397,3
167,397,230
199,398,200
302,398,97
317,398,82
384,398,15
394,398,5
396,398,3
334,398,64
254,399,146
322,399,78
335,399,65
364,399,36
381,399,19
396,399,4
397,399,3
360,399,39
154,400,247
391,400,10
393,400,8
394,400,7
395,400,6
397,400,4
252,400,148
114,401,288
134,401,268
208,401,194
245,401,157
318,401,84
319,401,83
343,401,59
394,401,8
362,401,39
339,402,64
370,402,33
355,402,47
153,403,251
273,403,131
348,403,56
374,403,30
385,403,19
399,403,5
397,403,6
242,404,163
332,404,73
333,404,72
381,404,24
385,404,20
400,404,5
16,404,388
369,405,37
383,405,23
402,405,4
210,405,195
177,406,230
385,406,22
392,406,15
404,406,3
301,406,105
68,407,340
297,407,111
337,407,71
351,407,57
392,407,16
394,407,14
398,407,10
216,407,191
132,408,277
336,408,73
393,408,16
405,408,4
406,408,3
20,408,388
147,409,263
216,409,194
296,409,114
397,409,13
404,409,6
407,409,3
297,409,112
100,410,311
134,410,277
265,410,146
336,410,75
348,410,63
407,410,4
158,410,252
251,411,161
324,411,88
386,411,26
394,411,18
336,411,75
8,412,405
160,412,253
137,412,275
341,413,73
386,413,28
401,413,12
285,414,130
323,414,92
405,414,10
410,414,5
411,414,4
412,414,3
300,414,114
395,415,21
396,415,20
403,415,13
154,415,261
298,416,119
357,416,60
371,416,46
374,416,43
385,416,32
408,416,9
353,416,63
62,417,356
377,417,41
392,417,26
400,417,18
409,417,9
413,417,5
414,417,3
67,418,352
98,418,321
277,418,142
327,418,92
341,418,78
